ENGINE_LOAD,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,Short Term Fuel Trim Bank 1,MAF,SPEED,THROTTLE_POS,TIMING_ADVANCE
64.3,1381.0,28.0,-2.3,12.02,42.0,29.8,65.9
17.6,1359.0,33.0,7.8,3.48,38.0,20.8,64.7
43.5,1276.0,22.0,0.0,8.9,36.0,28.2,67.5
67.8,1682.0,64.0,-7.8,17.72,41.0,32.5,67.5
76.1,2165.0,52.0,3.1,23.74,46.0,27.5,67.8
64.3,1584.0,53.0,-5.5,15.32,51.0,31.8,67.5
65.5,1729.0,57.0,-0.8,17.76,55.0,32.2,67.8
38.0,797.0,32.0,3.9,3.98,55.0,20.4,59.2
52.2,1444.0,53.0,4.7,11.31,53.0,29.4,68.2
63.9,1467.0,54.0,-6.2,13.67,55.0,31.0,66.7
43.1,814.0,33.0,0.0,4.85,52.0,20.8,66.3
31.8,820.0,48.0,-7.0,2.98,48.0,18.8,56.9
60.0,1319.0,49.0,4.7,12.0,49.0,30.2,65.5
58.8,1361.0,37.0,2.3,11.58,50.0,29.8,66.7
36.1,1385.0,23.0,-2.3,6.96,49.0,25.1,70.2
29.8,887.0,30.0,3.9,3.53,45.0,18.8,52.9
40.4,791.0,51.0,-2.3,4.45,9.0,20.8,54.1
53.7,1770.0,39.0,0.0,11.256157120272407,16.0,31.4,69.0
51.4,1477.0,42.0,-3.1,11.86,23.0,29.8,67.8
16.9,1538.0,39.0,11.7,3.97,33.67243525896414,20.8,65.1
61.6,1557.0,62.0,5.5,15.17,28.0,31.8,67.5
21.6,2225.0,67.0,7.0,6.32,33.67243525896414,23.9,57.3
81.6,1655.0,69.0,-4.7,20.38,39.0,33.7,65.5
80.8,2003.0,52.0,3.1,24.47,40.0,34.9,66.7
40.0,793.0,30.0,-2.3,4.49,21.0,20.4,53.7
27.5,808.0,38.0,0.8,3.87,9.0,20.0,59.6
53.3,1721.0,39.0,5.5,14.99,16.0,31.8,68.6
67.5,1621.0,23.0,-0.8,18.53,29.0,33.3,67.5
47.1,1424.0,56.0,-1.6,11.56,33.0,30.2,69.4
20.8,1224.0,34.0,-2.3,3.56,27.0,18.4,60.4
36.5,787.0,46.0,1.6,4.18,17.0,20.4,55.3
54.1,1323.0,25.0,-3.1,10.69,34.0,29.4,65.9
17.3,905.0,35.0,-2.3,4.4,38.0,20.8,60.4
36.1,781.0,32.0,3.1,4.32,32.0,20.4,55.3
57.6,1601.0,59.0,2.3,14.23,28.0,31.4,67.8
18.4,1600.0,57.0,-0.8,3.86,30.0,22.0,74.5
63.9,1522.0,52.0,-4.7,14.61,35.0,31.4,66.7
63.5,1805.0,38.0,-7.8,17.39,40.0,32.2,68.2
17.3,1364.0,40.0,-2.3,3.77,38.0,20.0,62.7
48.2,1272.0,20.0,0.0,9.42,37.0,27.8,66.7
36.5,801.0,31.0,3.9,4.09,29.0,20.4,54.5
39.6,795.0,28.0,-3.9,4.29,11.0,20.0,55.7
56.9,1761.0,43.0,0.0,15.52,16.0,31.8,68.6
71.8,1537.0,25.0,2.3,17.03,26.0,32.5,65.9
21.2,1236.0,60.0,3.9,5.94,29.0,25.9,61.2
71.0,1536.0,40.0,0.8,15.78,34.0,31.0,65.9
38.0,798.0,34.0,-1.6,4.05,22.0,20.0,58.8
30.2,812.0,31.0,0.8,3.53,12.0,19.6,55.3
49.8,630.0,60.0,3.1,4.31,10.0,22.4,38.0
77.6,1921.0,20.0,-5.5,22.89,41.0,34.5,66.7
43.5,1314.0,60.0,3.9,10.52,42.0,29.4,70.6
69.0,1468.0,21.0,-3.1,14.8,46.0,31.4,65.9
33.7,886.0,31.0,1.6,3.53,47.0,19.2,58.8
36.9,799.0,30.0,-3.9,4.13,45.0,20.0,57.3
69.0,1704.0,60.0,-2.3,18.7,28.0,32.9,67.5
18.4,1647.0,59.0,-1.6,4.22,31.0,23.5,74.9
76.1,1660.0,66.0,0.0,19.03,40.0,32.9,66.3
19.6,1598.0,51.0,-1.6,4.0,43.0,20.4,62.4
45.9,1494.0,45.0,4.7,10.02,48.0,28.6,69.8
39.2,882.0,33.0,-3.1,4.65,42.0,20.8,65.1
40.8,787.0,31.0,-2.3,4.2,35.0,20.4,55.7
31.8,730.0,46.0,3.1,4.22,31.0,20.8,64.3
59.2,1613.0,58.0,-3.1,14.35,39.0,27.23618212807402,68.2
71.4,2023.0,59.0,0.6281970010971596,21.47,46.0,33.7,67.8
70.2,2309.0,53.0,1.6,24.23,44.0,34.5,69.0
86.7,1489.0,61.0,-0.8,18.72,43.0,33.3,62.7
20.8,1420.0,30.0,7.0,3.05,33.0,20.8,68.2
34.1,787.0,27.0,-4.7,3.96,24.0,20.0,53.3
53.7,1336.0,30.0,4.7,10.64,37.0,29.4,65.9
18.4,1267.0,32.0,2.3,3.25,41.0,18.4,62.4
34.9,810.0,30.0,0.8,3.77,28.0,19.6,61.2
38.0,808.0,33.0,-4.7,4.24,18.0,20.4,55.7
65.9,964.0,61.0,0.0,9.2,26.0,27.8,62.4
18.0,1599.0,30.0,10.2,3.96,41.0,20.4,65.1
58.4,1789.0,21.0,6.2,16.45,30.0,32.2,69.0
52.2,1508.0,66.0,0.0,13.94,40.0,31.0,72.2
81.2,2088.0,61.0,3.1,25.14,44.0,34.5,67.1
80.4,1556.0,67.0,-3.1,18.55,51.0,32.9,64.7
84.3,1753.0,71.0,2.3,22.15,56.0,34.5,65.1
49.4,1557.0,50.0,-0.8,11.47,57.0,29.8,70.6
59.2,1586.0,48.0,4.7,13.94,60.0,31.0,68.2
20.0,1005.0,33.0,-0.8,2.24,57.0,19.2,60.0
32.2,801.0,32.0,3.1,4.06,43.0,20.0,59.2
46.7,687.0,53.0,3.1,4.88,18.0,22.0,63.5
63.5,1654.0,22.0,-3.9,16.15,26.0,32.2,68.2
79.6,1543.0,47.0,-10.2,18.35,35.0,32.9,64.7
33.7,1691.0,46.0,3.9,8.47,33.0,27.1,73.3
50.2,1666.0,34.0,3.1,11.79,24.0,25.1,69.8
29.4,845.0,51.0,-0.8,3.29,17.0,19.2,61.2
63.1,1663.0,20.0,5.5,16.73,26.0,32.2,67.8
54.1,1320.0,49.0,3.9,10.59,32.0,29.4,67.1
63.9,1724.0,20.0,1.6,16.68,39.0,32.2,68.2
37.3,868.0,32.0,-3.9,4.24,35.0,20.4,52.5
48.2,720.0,46.0,4.7,4.96,9.0,22.7,56.5
64.3,789.0,70.0,0.8,7.36,14.0,26.3,61.2
74.9,1205.0,35.0,-4.7,13.71,15.0,31.0,60.0
40.8,1210.0,31.0,0.0,7.05,11.0,25.1,63.5
19.2,787.0,38.0,3.1,3.79,7.0,21.6,65.5
47.5,716.0,35.0,6.2,4.57,13.0,22.0,54.9
53.7,799.0,55.0,-3.9,6.28,20.0,25.1,62.4
29.0,1022.0,35.0,3.1,2.28,17.0,17.3,48.2
39.6,791.0,30.0,-3.9,4.36,8.0,20.4,52.2
41.6,791.0,34.0,-1.6,2.74,9.0,19.6,55.7
36.1,812.0,32.0,-3.9,4.14,2.0,20.0,56.1
39.2,783.0,36.0,-2.3,4.42,0.0,20.8,55.3
57.6,1187.0,27.0,0.8,9.2,11.0,27.8,54.9
43.5,782.0,41.0,-4.7,4.72,33.67243525896414,21.6,50.2
43.9,807.0,38.0,1.6,5.04,0.0,22.4,52.9
21.2,2061.0,66.0,4.7,33.33,21.0,37.3,62.7
77.6,1912.0,60.0,-0.8,23.21,29.0,34.5,66.7
58.4,1459.0,80.0,4.7,12.18,37.0,31.0,67.5
77.3,1889.0,20.0,-7.0,20.9,33.67243525896414,33.7,67.1
34.9,2024.0,30.0,-0.8,10.81,43.0,29.4,73.7
50.2,1640.0,19.0,-4.7,12.07,50.0,30.2,69.8
27.8,1581.0,30.0,3.1,3.69,33.67243525896414,21.6,73.7
40.0,1489.0,31.0,-3.9,8.61,43.0,27.1,71.0
45.5,1357.0,41.0,-5.5,9.06,41.0,27.5,68.2
16.1,1378.0,21.0,2.3,3.34,39.0,20.8,74.1
67.5,1326.0,36.0,-0.8,12.67,46.0,30.6,66.3
18.4,1555.0,18.0,-4.7,4.2,48.0,21.6,65.5
100.0,1671.0,46.0,-5.5,22.06,55.0,33.3,61.2
41.2,1812.0,30.0,-7.0,8.41,33.67243525896414,27.1,72.2
28.6,1696.0,21.0,0.0,4.95,41.0,21.6,72.9
22.0,1106.0,33.0,-1.6,3.42,14.0,18.8,59.2
79.6,1494.0,64.0,-3.1,18.3,36.0,33.3,63.1
48.2,2418.0,33.0,-7.8,16.95,33.67243525896414,32.2,72.9
18.4,2370.0,20.0,0.0,6.52,40.0,25.1,63.9
100.0,1583.0,99.0,2.3,27.81,42.0,59.6,59.2
74.9,2390.0,24.0,-1.6,24.41,44.0,34.5,69.4
18.8,1990.0,20.0,0.0,5.39,30.0,23.9,63.5
68.2,1397.0,57.0,7.0,14.2,35.0,31.4,65.5
62.7,1848.0,31.0,-1.6,16.28,42.0,31.8,68.2
19.2,2217.0,20.0,3.1,6.6,45.0,25.1,63.5
18.8,1369.0,31.0,10.9,3.56,16.0,20.4,60.8
43.9,765.0,43.0,-8.6,4.75,0.0,21.6,56.9
47.5,798.0,55.0,-2.3,5.08,7.0,22.7,50.2
53.7,1722.0,60.0,3.1,14.49,20.0,31.4,66.3
69.0,2191.0,48.0,-4.7,22.95,32.0,34.1,68.2
53.7,2165.0,61.0,-0.8,23.53,41.0,32.5,76.5
65.1,2101.0,34.0,-7.0,19.72,46.0,32.9,68.6
48.04087253229344,2302.0,36.0,0.0,12.45,47.0,29.8,74.1
25.9,2359.0,19.0,-2.3,9.12,45.0,27.8,76.9
18.8,2176.0,22.0,3.9,5.98,42.0,24.3,63.5
24.3,2080.0,33.0,0.8,7.5,43.0,26.3,76.5
26.3,2061.0,60.0,7.0,5.83,42.0,23.5,72.9
18.4,2017.0,19.0,0.0,5.63,33.0,23.9,71.4
38.4,765.0,33.0,-2.3,4.2,5.0,20.4,56.9
41.2,813.0,36.0,-3.1,4.82,2.0,21.6,53.3
42.7,820.0,47.0,-1.6,5.0,13.0,25.9,52.5
49.0,1774.0,36.0,3.9,11.31,16.0,27.8,72.5
73.7,1700.0,22.0,6.2,18.99,29.0,32.9,67.1
22.7,1104.0,67.0,-8.6,3.77,21.0,18.8,56.5
36.5,755.0,76.0,-1.6,9.56,32.0,31.0,66.7
91.0,2940.0,68.0,-0.8,8.34,38.0,25.9,67.5
69.8,2128.0,58.0,-0.8,22.35,45.0,34.1,67.8
32.9,1532.0,20.0,0.8,5.89,44.0,21.6,71.8
18.0,1453.0,20.0,7.8,4.12,42.0,21.2,62.7
27.5,1088.0,35.0,-6.2,3.97,18.0,18.8,56.1
39.6,783.0,32.0,-13.3,4.13,2.0,20.4,54.9
43.9,779.0,38.0,0.0,4.89,0.0,22.4,57.3
42.7,808.0,44.0,2.3,4.71,2.0,22.0,52.2
50.6,2249.0,65.0,6.2,10.76,18.0,26.3,71.4
76.9,1681.0,45.0,-3.1,19.19,23.0,33.3,66.3
27.1,1867.0,55.0,9.4,12.85,29.0,30.2,76.5
78.0,2745.0,59.0,3.1,33.08,39.0,36.5,68.6
64.3,2026.0,47.0,-3.1,18.88,45.0,32.5,68.2
50.6,2298.0,36.0,-3.9,17.48,49.0,32.2,71.8
27.1,2371.0,19.0,0.0,7.83,45.0,25.5,77.3
18.4,1445.0,41.0,3.1,3.64,31.0,21.2,61.6
60.0,1617.0,24.0,0.8,15.03,37.0,31.4,68.6
34.1,1784.0,55.0,-1.6,9.89,39.0,28.6,74.5
48.04087253229344,1969.0,27.0,-6.2,15.4,40.0,31.8,70.2
41.2,1935.0,19.0,-2.3,12.06,36.0,29.8,72.2
17.6,1603.0,21.0,0.0,4.17,24.0,21.6,63.1
33.7,881.0,34.0,-7.8,3.98,16.0,20.4,66.7
48.04087253229344,783.0,31.0,-0.8,4.62,4.0,21.2,55.7
47.8,748.0,36.0,0.0,6.3,15.0,26.3,62.4
90.2,2040.0,57.0,4.7,31.36,33.67243525896414,37.3,66.3
87.1,1963.0,65.0,-2.3,25.09,49.0,35.3,67.1
83.1,2542.0,89.0,4.7,7.79,33.67243525896414,25.1,68.2
100.0,2035.0,32.0,-6.2,34.41,65.0,40.0,60.8
18.0,2101.0,47.0,10.2,5.68,63.0,23.9,63.9
22.0,2087.0,30.0,3.1,11.16,33.67243525896414,30.6,72.9
19.6,2058.0,19.0,0.0,5.73,56.0,23.9,76.1
24.7,1017.0,36.0,-1.6,3.38,33.67243525896414,20.4,56.9
39.6,791.0,32.0,-0.8,4.3,11.0,20.8,54.1
38.8,827.0,36.0,-12.5,4.25,0.0,20.4,53.7
42.0,801.0,70.0,3.1,4.6,9.0,21.2,58.8
20.8,1627.0,63.0,4.7,11.25,34.0,29.8,63.9
76.9,1882.0,71.0,2.3,21.9,48.0,34.1,67.1
75.7,2405.0,62.0,7.0,7.58,53.0,24.7,68.2
47.1,1775.0,46.0,0.8,11.32,33.67243525896414,29.4,71.0
53.3,1737.0,47.0,-3.1,13.7,52.0,31.0,69.8
36.5,1743.0,58.0,-0.8,9.04,54.0,27.5,72.9
50.2,1835.0,25.0,-3.9,13.62,55.0,31.0,69.8
18.4,1782.0,32.0,0.0,4.62,51.0,22.4,63.5
72.9,1525.0,29.0,-0.8,17.69,47.0,32.9,67.5
36.5,1799.0,50.0,0.8,9.85,53.0,28.2,73.3
100.0,1900.0,32.0,4.7,24.37,33.67243525896414,34.9,61.6
41.6,2064.0,19.0,0.0,11.17,43.0,29.4,72.2
17.6,1361.0,22.0,11.7,3.52,30.0,20.4,65.5
52.9,1441.0,24.0,3.1,11.54,15.0,31.0,63.5
42.7,812.0,92.0,2.3,4.7,14.0,21.2,51.4
85.1,1825.0,70.0,-2.3,21.32,28.0,34.1,63.5
91.4,1607.0,72.0,1.6,22.01,38.0,34.5,63.1
57.3,2054.0,44.0,4.7,17.04,33.67243525896414,32.2,68.2
37.6,2152.0,21.0,0.0,12.22,40.0,30.2,72.2
18.8,1989.0,19.0,4.7,5.26,39.0,23.5,68.2
18.4,1878.0,20.0,0.0,4.89,30.0,22.7,63.5
36.1,1230.0,44.0,0.8,7.42,33.67243525896414,25.9,71.0
18.0,1757.0,52.0,-0.8,4.19,19.0,20.8,61.6
69.4,2098.0,41.0,3.1,21.96,33.67243525896414,34.1,67.8
48.04087253229344,1782.0,55.0,2.3,13.3,39.0,30.6,71.4
86.3,2057.0,45.0,3.1,22.3,45.0,34.1,66.7
42.0,2158.0,20.0,-0.8,12.3,40.0,30.2,70.6
21.6,1137.0,36.0,-1.6,3.76,2.0,18.8,60.4
43.9,779.0,39.0,5.5,4.76,0.0,21.6,62.0
69.8,1494.0,58.0,0.0,15.07,21.0,32.9,59.6
77.3,2143.0,50.0,-2.3,25.27,35.0,34.9,67.5
58.4,2177.0,30.0,1.6,18.8,50.0,32.9,70.2
42.4,1680.0,18.0,-1.6,11.31,52.0,29.8,74.1
37.3,1719.0,65.0,-3.1,10.76,56.0,29.0,73.3
54.9,1535.0,69.0,-1.6,21.19,49.0,34.5,74.1
51.8,1619.0,61.0,0.0,12.58,48.0,30.2,69.0
42.7,784.0,34.0,-7.0,4.56,22.0,20.8,55.7
38.8,888.0,69.0,0.0,8.16,26.0,28.2,54.9
80.4,1468.0,34.0,-9.4,17.79,29.0,31.0,63.9
76.9,1442.0,59.0,-0.8,16.05,35.0,32.2,68.6
82.4,1928.0,65.0,2.3,24.76,46.0,35.3,66.7
80.8,2361.0,43.0,0.0,29.09,50.0,36.1,68.6
51.8,1687.0,65.0,2.3,12.71,52.0,30.2,69.8
61.6,1746.0,46.0,-4.7,15.67,53.0,31.8,68.6
41.2,1760.0,48.0,7.0,10.84,55.0,29.4,72.2
73.7,1863.0,19.0,-7.8,20.69,56.0,32.9,67.5
17.6,1778.0,67.0,5.5,8.32,33.67243525896414,27.1,76.1
100.0,1829.0,68.0,-3.1,28.29,56.0,37.3,61.6
71.0,1890.0,65.0,2.3,22.26,61.0,34.5,67.8
18.8,1993.0,34.0,0.0,5.94,57.0,24.3,71.0
41.2,1891.0,36.0,-0.8,11.53,56.0,29.8,72.2
18.8,1803.0,18.0,0.0,5.0,33.67243525896414,22.7,63.1
77.3,1865.0,63.0,1.6,21.62,61.0,34.1,67.1
75.7,2088.0,50.0,-7.0,24.06,68.0,34.5,67.8
100.0,2376.0,76.0,1.6,40.18,78.0,40.8,63.1
20.0,1808.0,67.0,3.1,4.89,76.0,22.0,62.7
72.5,2022.0,30.0,-6.2,22.22,71.0,34.1,68.2
42.7,1946.0,31.0,1.6,10.5,72.0,29.8,71.8
18.4,1953.0,19.0,0.0,5.27,67.0,23.5,63.5
20.8,1220.0,33.0,10.2,3.85,33.0,20.0,58.0
42.7,789.0,47.0,-3.9,4.66,9.0,20.8,56.1
100.0,1190.0,34.0,6.2,19.41,29.0,54.9,50.2
87.1,1556.0,79.0,-0.8,19.09,40.0,33.3,63.1
88.2,2213.0,70.0,-8.6,28.72,33.67243525896414,36.1,64.7
19.6,2199.0,71.0,3.1,6.47,55.0,31.0,58.0
87.8,1906.0,88.0,1.6,25.04,61.0,35.3,65.9
70.2,2254.0,67.0,-1.6,23.4,33.67243525896414,34.5,68.2
51.8,2106.0,47.0,0.8,16.3,73.0,31.8,70.2
55.3,1963.0,22.0,-6.2,18.46,69.0,32.9,69.8
31.4,1831.0,19.0,0.0,4.73,60.0,23.1,72.5
25.5,1020.0,32.0,8.6,3.53,47.0,20.0,71.0
38.4,788.0,64.0,-3.1,3.93,21.0,20.0,57.6
71.0,2446.0,55.0,0.0,26.71,36.0,35.3,68.6
70.6,1864.0,61.0,-3.1,20.16,46.0,33.3,67.8
36.9,1890.0,41.0,10.2,14.62,59.0,31.8,73.7
16.5,1918.0,18.0,0.0,5.18,53.0,23.1,76.5
20.0,1254.0,21.0,12.5,3.65,32.0,20.4,59.6
43.9,816.0,32.0,-2.3,4.66,33.67243525896414,20.8,51.8
40.4,820.0,34.0,-7.0,4.27,12.0,20.4,56.1
86.3,912.0,38.0,0.8,11.92,15.0,30.2,58.4
87.5,2245.0,20.0,-10.2,27.4,27.0,34.5,67.1
20.8,1902.0,65.0,-0.8,19.05,42.0,32.5,63.1
67.5,2408.0,40.0,0.0,24.59,54.0,34.5,70.2
36.9,833.0,35.0,4.7,4.39,2.0,20.4,54.9
42.4,812.0,34.0,3.9,4.62,0.0,21.2,51.0
42.7,806.0,55.0,2.3,4.52,2.0,20.8,54.5
18.0,2012.0,39.0,-2.3,8.42,25.0,27.5,64.3
65.1,2786.0,70.0,0.0,28.05,40.0,35.3,69.8
19.2,2015.0,80.0,4.7,8.72,45.0,28.2,63.5
83.9,2475.0,53.0,-1.6,30.93,54.0,36.1,68.2
19.2,1340.0,38.0,3.9,3.72,25.0,20.8,60.4
36.9,1230.0,20.0,4.7,6.77,33.67243525896414,25.1,67.5
18.8,1214.0,34.0,5.5,3.36,27.0,19.6,60.4
19.6,1489.0,86.0,2.3,3.74,38.0,23.5,71.4
33.7,878.0,33.0,3.9,4.24,5.0,20.4,48.2
42.4,801.0,35.0,2.3,4.7,0.0,21.2,52.9
70.2,1301.0,57.0,6.2,13.51,18.0,31.0,57.6
65.1,2397.0,36.0,-4.7,17.34,32.0,32.2,69.4
62.0,1588.0,56.0,3.1,14.59,36.0,31.4,68.2
100.0,1716.0,74.0,-2.3,28.57,45.0,38.0,58.4
19.6,2462.0,28.0,3.9,7.17,40.0,25.9,63.9
43.9,773.0,33.0,1.6,4.52,25.0,21.6,54.9
39.2,816.0,32.0,-2.3,4.32,0.0,20.4,56.5
45.5,984.0,47.0,3.1,6.59,10.0,25.1,53.3
64.7,1402.0,62.0,8.6,13.11,31.0,30.6,74.1
72.5,1790.0,32.0,0.0,19.43,44.0,33.3,67.5
18.4,2234.0,20.0,1.6,6.53,47.0,25.1,77.3
43.9,769.0,33.0,-1.6,4.65,53.0,21.2,55.3
100.0,2286.0,72.0,-6.2,38.33,74.0,40.4,61.2
72.9,2001.0,29.0,-8.6,21.8,71.0,32.5,68.2
17.6,1867.0,40.0,7.8,5.06,68.0,23.1,63.5
100.0,1996.0,19.0,-9.4,23.96,71.0,32.2,60.8
22.4,1540.0,24.0,7.0,5.53,54.0,26.3,61.2
60.0,1463.0,21.0,-0.8,12.8,51.0,30.6,67.5
49.8,1416.0,52.0,3.9,10.23,53.0,28.6,68.2
50.2,1455.0,81.0,2.3,11.19,57.0,29.4,68.2
67.1,1608.0,22.0,-3.1,22.55,60.0,35.3,67.8
17.6,1531.0,20.0,0.0,4.09,51.0,21.6,62.4
40.4,1747.0,48.0,3.9,11.64,53.0,29.8,72.2
18.0,1649.0,21.0,0.0,4.24,34.0,22.0,63.1
42.0,804.0,59.0,2.3,4.58,29.0,24.3,56.1
36.1,1824.0,24.0,-1.6,10.14,40.0,29.0,69.4
20.0,1966.0,21.0,0.0,5.62,32.0,23.9,63.1
27.5,887.0,62.0,4.7,3.69,17.0,20.0,53.7
78.0,2215.0,20.0,0.0,24.63,28.0,34.9,67.8
39.2,799.0,56.0,0.8,4.42,9.0,20.8,52.5
56.9,1623.0,51.0,5.5,12.85,27.0,30.6,74.5
19.2,2155.0,48.0,4.7,5.63,36.0,26.3,63.1
76.1,1974.0,78.0,3.1,24.08,27.0,34.9,67.5
83.9,1687.0,44.0,-10.2,20.39,39.0,33.7,65.9
17.3,1754.0,47.0,1.6,4.64,22.0,22.4,63.5
88.2,1332.0,19.0,-7.0,17.21,29.0,32.9,60.4
41.6,879.0,71.0,-4.7,4.26,20.0,20.4,65.9
91.4,2483.0,65.0,0.0,34.12,54.0,37.3,67.5
40.4,778.0,40.0,-5.5,4.62,14.0,21.2,61.6
100.0,2314.0,84.0,0.0,43.21,41.0,83.1,60.0
90.2,2462.0,55.0,3.1,33.06,54.0,36.9,67.8
47.5,1839.0,56.0,-3.9,10.24,57.0,29.0,71.0
80.4,1965.0,67.0,-0.8,23.24,62.0,34.5,67.1
51.0,1333.0,53.0,0.0,19.0,61.0,33.7,71.4
100.0,1568.0,80.0,-3.9,23.01,60.0,35.7,59.6
87.8,1652.0,54.0,-1.6,20.78,57.0,33.7,63.9
50.6,1386.0,22.0,4.7,4.53,40.0,21.6,67.5
42.7,816.0,65.0,7.0,10.34,47.0,31.4,55.3
18.8,2585.0,19.0,0.0,7.37,57.0,26.3,64.3
42.7,802.0,34.0,-2.3,4.35,28.0,20.4,51.0
35.7,819.0,66.0,7.0,6.69,33.0,26.7,58.4
76.5,1926.0,64.0,-2.3,23.18,47.0,34.5,67.8
47.8,1812.0,20.0,0.0,8.02,43.0,23.5,71.0
31.8,864.0,50.0,6.2,3.44,21.0,19.6,54.9
97.6,2803.0,68.0,3.1,41.9,44.0,39.2,67.1
85.1,2593.0,60.0,0.0,33.5,61.0,36.9,68.2
76.1,2084.0,62.0,-2.3,24.04,65.0,34.5,67.8
77.3,2181.0,63.0,-6.2,24.56,64.0,34.9,68.2
72.5,2106.0,41.0,0.0,22.59,62.0,34.1,68.6
29.8,2002.0,23.0,6.2,8.68,57.0,27.1,75.3
18.4,1765.0,20.0,0.0,4.66,46.0,22.0,63.1
22.7,1018.0,33.0,12.5,2.87,14.0,19.6,59.6
82.4,2010.0,65.0,1.6,25.37,29.0,35.3,66.7
96.1,1751.0,66.0,-3.1,24.56,42.0,35.7,63.1
55.7,2164.0,19.0,0.0,17.51,35.0,32.2,70.2
39.2,877.0,61.0,4.7,8.31,18.0,30.6,58.8
19.2,2037.0,52.0,-1.6,5.56,37.0,23.5,54.5
18.4,1643.0,21.0,0.0,4.4,20.0,21.6,63.1
47.1,819.0,73.0,7.0,4.73,17.0,21.2,50.6
18.4,1596.0,35.0,8.6,3.73,9.0,21.6,75.3
41.2,759.0,33.0,3.9,4.58,17.0,21.2,55.7
43.9,1153.0,20.0,2.3,10.87,23.0,30.6,64.3
35.3,754.0,37.0,6.2,4.45,8.0,21.2,63.9
65.5,1415.0,24.0,2.3,12.84,8.0,29.8,60.0
91.0,1088.0,50.0,0.8,14.57,14.0,32.2,55.3
36.1,797.0,35.0,-1.6,3.85,0.0,20.0,56.9
42.4,780.0,90.0,0.8,4.62,2.0,22.4,55.3
73.3,1672.0,55.0,2.3,19.96,16.0,34.1,65.1
83.1,2150.0,47.0,-1.6,27.21,48.0,35.7,66.7
60.8,1744.0,52.0,0.8,16.07,59.0,31.8,68.2
20.4,2133.0,21.0,0.0,6.33,54.0,24.7,63.1
92.9,1614.0,74.0,-3.9,22.31,55.0,34.9,61.2
48.04087253229344,2020.0,51.0,0.0,28.26,64.0,36.5,65.1
83.5,1925.0,69.0,-6.2,24.2,76.0,34.9,65.5
19.2,1659.0,23.0,0.0,4.66,36.0,22.0,62.7
68.6,1288.0,70.0,5.5,13.3,34.0,31.8,65.9
85.9,2077.0,62.0,0.8,27.17,52.0,35.7,66.3
72.9,2790.0,28.0,-7.0,31.22,58.0,36.1,68.2
46.3,1506.438032627222,21.0,0.0,6.76,49.0,24.3,71.0
100.0,1639.0,89.0,6.2,28.53,52.0,40.0,56.1
87.5,1768.0,21.0,0.0,12.12,38.0,24.7,60.8
93.7,1330.0,55.0,6.2,18.22,48.0,33.7,57.6
48.04087253229344,1586.0,39.0,3.9,4.33,51.0,22.0,62.7
31.8,1738.0,20.0,0.0,8.59,52.0,27.5,74.5
42.7,753.0,34.0,-2.3,4.69,5.0,20.8,55.7
48.2,1550.0,43.0,-3.9,10.25,16.0,27.1,61.2
36.9,1557.0,58.0,3.1,8.68,27.0,29.0,73.7
34.9,1943.0,45.0,-1.6,11.02,52.0,29.8,75.7
42.0,1980.0,23.0,0.0,12.65,54.0,30.2,71.4
34.1,827.0,57.0,-6.2,4.06,22.0,20.4,53.7
70.6,2635.0,54.0,3.1,28.96,35.0,35.7,69.4
18.4,1544.0,23.0,3.9,4.09,21.0,21.2,63.1
23.1,2215.0,69.0,5.5,6.3,33.0,23.9,69.4
48.04087253229344,1872.0,68.0,-7.0,24.16,43.0,34.9,65.5
83.1,2267.0,52.0,0.0,28.42,47.0,36.1,67.5
76.5,1668.0,64.0,-6.2,19.01,56.0,33.3,66.3
19.6,1810.0,19.0,0.0,4.99,52.0,23.1,63.1
20.4,1207.0,29.0,2.3,3.61,18.0,20.0,57.6
38.0,806.0,35.0,-7.8,3.95,0.0,20.4,55.3
51.4,1585.0,54.0,3.9,12.19,35.0,29.0,71.8
41.6,2216.0,18.0,-3.1,15.99,48.0,31.8,71.4
52.9,1581.0,50.0,-1.6,12.62,50.0,30.6,69.0
91.4,1975.0,73.0,-5.5,27.03,65.0,36.1,65.1
47.8,1888.0,34.0,3.1,13.38,40.0,30.6,71.0
51.4,2093.0,20.0,-0.8,16.34,43.0,31.8,70.2
47.1,2147.0,41.0,3.1,15.09,46.0,31.4,71.4
65.5,2454.0,20.0,2.3,15.16,51.0,27.8,70.2
63.1,1813.0,52.0,3.1,16.54,58.0,32.2,67.5
42.0,778.0,35.0,-2.3,4.53,3.0,20.8,56.9
72.5,1488.0,62.0,6.2,17.88,30.0,32.9,65.5
86.3,1750.0,76.0,2.3,22.99,44.0,34.5,65.1
96.5,2654.0,19.0,-6.2,39.41,57.0,38.8,66.7
19.6,1646.0,21.0,3.1,4.58,36.0,22.0,62.7
99.6,980.0,87.0,0.0,14.74,32.0,33.7,52.5
89.0,1691.0,80.0,-3.9,23.13,41.0,35.3,64.3
100.0,2352.0,81.0,1.6,36.09,58.0,38.4,65.1
19.6,1932.0,20.0,0.0,5.76,50.0,23.5,71.0
48.04087253229344,787.0,33.0,1.6,4.32,0.0,20.8,55.3
59.6,1083.0,53.0,2.3,9.67,25.0,29.0,62.0
72.2,2335.0,58.0,-0.8,25.8,53.0,35.3,68.6
19.2,2355.0,20.0,0.0,6.77,67.0,25.5,63.5
